"[122] Several studies have shown that most of the Wikipedia contributors are male.","E"
"Notably, the results of a Wikimedia Foundation survey in 2008 showed that only 13 percent of Wikipedia editors were female.","E"
"[123] Because of this, universities throughout the United States tried to encourage females to become Wikipedia contributors.","E"
"Similarly, many of these universities, including Yale and Brown, gave college credit to students who create or edit an article relating to women in science or technology.","E"
"[124] Andrew Lih, a professor and scientist, wrote in The New York Times that the reason he thought the number of male contributors outnumbered the number of females so greatly was because identifying as a woman may expose oneself to ""ugly, intimidating behavior"".","E"
"[125] Data has shown that Africans are underrepresented among Wikipedia editors.","E"
"[126] There are currently 317 language editions of Wikipedia (also called language versions, or simply Wikipedias).","E"
"As of January 2021, the six largest, in order of article count, are the English, Cebuano, Swedish, German, French, and Dutch Wikipedias.","E"
"[127] The second and third largest Wikipedias owe their position to the article-creating bot Lsjbot, which as of 2013 had created about half the articles in the Swedish Wikipedia, and most of the articles in the Cebuano and Waray Wikipedias.","E"
"The latter are both languages of the Philippines.","E"
"In addition to the top six, twelve other Wikipedias have more than a million articles each (Russian, Italian, Spanish, Polish, Waray, Vietnamese, Japanese, Egyptian Arabic, Chinese, Arabic, Ukrainian and Portuguese), seven more have over 500,000 articles (Persian, Catalan, Serbian, Indonesian, Norwegian (Bokmål), Korean and Finnish), 44 more have over 100,000, and 82 more have over 10,000.","E"
"[128][129] The largest, the English Wikipedia, has over 6.2 million articles.","E"
"As of January 2019[update], according to Alexa, the English subdomain (en.wikipedia.org; English Wikipedia) receives approximately 57% of Wikipedia's cumulative traffic, with the remaining split among the other languages (Russian: 9%; Chinese: 6%; Japanese: 6%; Spanish: 5%).","E"
"[3] Distribution of the 55,727,399 articles in different language editions (as of January 30, 2021)[130] The unit for the numbers in bars is articles.","E"
"Since Wikipedia is based on the Web and therefore worldwide, contributors to the same language edition may use different dialects or may come from different countries (as is the case for the English edition).","E"
"These differences may lead to some conflicts over spelling differences (e.g.","E"
"colour versus color)[132] or points of view.","E"
"[133] Though the various language editions are held to global policies such as ""neutral point of view"", they diverge on some points of policy and practice, most notably on whether images that are not licensed freely may be used under a claim of fair use.","E"
"[134][135][136] Jimmy Wales has described Wikipedia as ""an effort to create and distribute a free encyclopedia of the highest possible quality to every single person on the planet in their own language"".","E"
"[137] Though each language edition functions more or less independently, some efforts are made to supervise them all.","E"
"They are coordinated in part by Meta-Wiki, the Wikimedia Foundation's wiki devoted to maintaining all its projects (Wikipedia and others).","E"
"[138] For instance, Meta-Wiki provides important statistics on all language editions of Wikipedia,[139] and it maintains a list of articles every Wikipedia should have.","E"
"[140] The list concerns basic content by subject: biography, history, geography, society, culture, science, technology, and mathematics.","E"
"It is not rare for articles strongly related to a particular language not to have counterparts in another edition.","E"
"For example, articles about small towns in the United States might be available only in English, even when they meet the notability criteria of other language Wikipedia projects.","E"
"Translated articles represent only a small portion of articles in most editions, in part because those editions do not allow fully automated translation of articles.","E"
"[142] Articles available in more than one language may offer ""interwiki links"", which link to the counterpart articles in other editions.","E"
"A study published by PLOS One in 2012 also estimated the share of contributions to different editions of Wikipedia from different regions of the world.","E"
"It reported that the proportion of the edits made from North America was 51% for the English Wikipedia, and 25% for the simple English Wikipedia.","E"
"[141] On March 1, 2014, The Economist, in an article titled ""The Future of Wikipedia"", cited a trend analysis concerning data published by the Wikimedia Foundation stating that ""[t]he number of editors for the English-language version has fallen by a third in seven years.","E"
"""[143] The attrition rate for active editors in English Wikipedia was cited by The Economist as substantially in contrast to statistics for Wikipedia in other languages (non-English Wikipedia).","E"
"The Economist reported that the number of contributors with an average of five or more edits per month was relatively constant since 2008 for Wikipedia in other languages at approximately 42,000 editors within narrow seasonal variances of about 2,000 editors up or down.","E"
"The number of active editors in English Wikipedia, by sharp comparison, was cited as peaking in 2007 at approximately 50,000 and dropping to 30,000 by the start of 2014.","E"
"Should this attrition have continued unabated at the quoted trend rate of approximately 20,000 editors lost within seven years, by 2021 there would be only 10,000 active editors on English Wikipedia.","E"
"[143] In contrast, the trend analysis published in The Economist presents Wikipedia in other languages (non-English Wikipedia) as successful in retaining their active editors on a renewable and sustained basis, with their numbers remaining relatively constant at approximately 42,000.","E"
"[143] No comment was made concerning which of the differentiated edit policy standards from Wikipedia in other languages (non-English Wikipedia) would provide a possible alternative to English Wikipedia for effectively ameliorating substantial editor attrition rates on the English-language Wikipedia.","E"
"[144] Various Wikipedians have criticized Wikipedia's large and growing regulation, which includes more than fifty policies and nearly 150,000 words as of 2014[update].","E"
"[145][146] Critics have stated that Wikipedia exhibits systemic bias.","E"
"In 2010, columnist and journalist Edwin Black described Wikipedia as being a mixture of ""truth, half-truth, and some falsehoods"".","E"
"[147] Articles in The Chronicle of Higher Education and The Journal of Academic Librarianship have criticized Wikipedia's Undue Weight policy, concluding that the fact that Wikipedia explicitly is not designed to provide correct information about a subject, but rather focus on all the major viewpoints on the subject, give less attention to minor ones, and creates omissions that can lead to false beliefs based on incomplete information.","E"
"[148][149][150] Journalists Oliver Kamm and Edwin Black alleged (in 2010 and 2011 respectively) that articles are dominated by the loudest and most persistent voices, usually by a group with an ""ax to grind"" on the topic.","E"
"[147][151] A 2008 article in Education Next Journal concluded that as a resource about controversial topics, Wikipedia is subject to manipulation and spin.","E"
"[152] In 2006, the Wikipedia Watch criticism website listed dozens of examples of plagiarism in the English Wikipedia.","E"
"[153] Articles for traditional encyclopedias such as Encyclopædia Britannica are carefully and deliberately written by experts, lending such encyclopedias a reputation for accuracy.","E"
"[154] However, a peer review in 2005 of forty-two scientific entries on both Wikipedia and Encyclopædia Britannica by the science journal Nature found few differences in accuracy, and concluded that ""the average science entry in Wikipedia contained around four inaccuracies; Britannica, about three.","E"
"""[155] Joseph Reagle suggested that while the study reflects ""a topical strength of Wikipedia contributors"" in science articles, ""Wikipedia may not have fared so well using a random sampling of articles or on humanities subjects.","E"
"""[156] Others raised similar critiques.","E"
"[157] The findings by Nature were disputed by Encyclopædia Britannica,[158][159] and in response, Nature gave a rebuttal of the points raised by Britannica.","E"
"[160] In addition to the point-for-point disagreement between these two parties, others have examined the sample size and selection method used in the Nature effort, and suggested a ""flawed study design"" (in Nature's manual selection of articles, in part or in whole, for comparison), absence of statistical analysis (e.g., of reported confidence intervals), and a lack of study ""statistical power"" (i.e., owing to small sample size, 42 or 4 × 101 articles compared, vs >105 and >106 set sizes for Britannica and the English Wikipedia, respectively).","E"
"[161] As a consequence of the open structure, Wikipedia ""makes no guarantee of validity"" of its content, since no one is ultimately responsible for any claims appearing in it.","E"
"[162] Concerns have been raised by PC World in 2009 regarding the lack of accountability that results from users' anonymity,[163] the insertion of false information,[164] vandalism, and similar problems.","E"
"Economist Tyler Cowen wrote: ""If I had to guess whether Wikipedia or the median refereed journal article on economics was more likely to be true after a not so long think I would opt for Wikipedia.""","E"
"He comments that some traditional sources of non-fiction suffer from systemic biases and novel results, in his opinion, are over-reported in journal articles and relevant information is omitted from news reports.","E"
"However, he also cautions that errors are frequently found on Internet sites and that academics and experts must be vigilant in correcting them.","E"
"[165] Critics argue that Wikipedia's open nature and a lack of proper sources for most of the information makes it unreliable.","E"
"[166] Some commentators suggest that Wikipedia may be reliable, but that the reliability of any given article is not clear.","E"
"[167] Editors of traditional reference works such as the Encyclopædia Britannica have questioned the project's utility and status as an encyclopedia.","E"
"[168] Wikipedia co-founder Jimmy Wales has claimed that Wikipedia has largely avoided the problem of ""fake news"" because the Wikipedia community regularly debates the quality of sources in articles.","E"
"[169] Wikipedia's open structure inherently makes it an easy target for Internet trolls, spammers, and various forms of paid advocacy seen as counterproductive to the maintenance of a neutral and verifiable online encyclopedia.","E"
"[70][171]
In response to paid advocacy editing and undisclosed editing issues, Wikipedia was reported in an article in The Wall Street Journal, to have strengthened its rules and laws against undisclosed editing.","E"
"[172] The article stated that: ""Beginning Monday [from the date of the article, June 16, 2014], changes in Wikipedia's terms of use will require anyone paid to edit articles to disclose that arrangement.","E"
"Katherine Maher, the nonprofit Wikimedia Foundation's chief communications officer, said the changes address a sentiment among volunteer editors that, 'we're not an advertising service; we're an encyclopedia.","E"
"'""[172][173][174][175][176] These issues, among others, had been parodied since the first decade of Wikipedia, notably by Stephen Colbert on The Colbert Report.","E"
"[177] A Harvard law textbook, Legal Research in a Nutshell (2011), cites Wikipedia as a ""general source"" that ""can be a real boon"" in ""coming up to speed in the law governing a situation"" and, ""while not authoritative, can provide basic facts as well as leads to more in-depth resources"".","E"
"[178] Most university lecturers discourage students from citing any encyclopedia in academic work, preferring primary sources;[179] some specifically prohibit Wikipedia citations.","E"
"[180][181] Wales stresses that encyclopedias of any type are not usually appropriate to use as citable sources, and should not be relied upon as authoritative.","E"
"""For God's sake, you're in college; don't cite the encyclopedia,"" he said.","E"
"[183] In February 2007, an article in The Harvard Crimson newspaper reported that a few of the professors at Harvard University were including Wikipedia articles in their syllabi, although without realizing the articles might change.","E"
"[184] In June 2007, former president of the American Library Association Michael Gorman condemned Wikipedia, along with Google,[185] stating that academics who endorse the use of Wikipedia are ""the intellectual equivalent of a dietitian who recommends a steady diet of Big Macs with everything"".","E"
"In contrast, academic writing[clarification needed] in Wikipedia has evolved in recent years and has been found to increase student interest, personal connection to the product, creativity in material processing, and international collaboration in the learning process.","E"
"[186] On March 5, 2014, Julie Beck writing for The Atlantic magazine in an article titled ""Doctors' #1 Source for Healthcare Information: Wikipedia"", stated that ""Fifty percent of physicians look up conditions on the (Wikipedia) site, and some are editing articles themselves to improve the quality of available information.","E"
"""[187] Beck continued to detail in this article new programs of Amin Azzam at the University of San Francisco to offer medical school courses to medical students for learning to edit and improve Wikipedia articles on health-related issues, as well as internal quality control programs within Wikipedia organized by James Heilman to improve a group of 200 health-related articles of central medical importance up to Wikipedia's highest standard of articles using its Featured Article and Good Article peer-review evaluation process.","E"
"[187] In a May 7, 2014, follow-up article in The Atlantic titled ""Can Wikipedia Ever Be a Definitive Medical Text?","E"
""", Julie Beck quotes WikiProject Medicine's James Heilman as stating: ""Just because a reference is peer-reviewed doesn't mean it's a high-quality reference.","E"
"""[188] Beck added that: ""Wikipedia has its own peer review process before articles can be classified as 'good' or 'featured'.","E"
"Heilman, who has participated in that process before, says 'less than one percent' of Wikipedia's medical articles have passed.","E"
"""[188] In 2008, researchers at Carnegie Mellon University found that the quality of a Wikipedia article would suffer rather than gain from adding more writers when the article lacked appropriate explicit or implicit coordination.","E"
"[189] For instance, when contributors rewrite small portions of an entry rather than making full-length revisions, high- and low-quality content may be intermingled within an entry.","E"
"Roy Rosenzweig, a history professor, stated that American National Biography Online outperformed Wikipedia in terms of its ""clear and engaging prose"", which, he said, was an important aspect of good historical writing.","E"
"[190] Contrasting Wikipedia's treatment of Abraham Lincoln to that of Civil War historian James McPherson in American National Biography Online, he said that both were essentially accurate and covered the major episodes in Lincoln's life, but praised ""McPherson's richer contextualization [...] his artful use of quotations to capture Lincoln's voice [...] and [...] his ability to convey a profound message in a handful of words.""","E"
"By contrast, he gives an example of Wikipedia's prose that he finds ""both verbose and dull"".","E"
"Rosenzweig also criticized the ""waffling—encouraged by the NPOV policy—[which] means that it is hard to discern any overall interpretive stance in Wikipedia history"".","E"
"While generally praising the article on William Clarke Quantrill, he quoted its conclusion as an example of such ""waffling"", which then stated: ""Some historians [...] remember him as an opportunistic, bloodthirsty outlaw, while others continue to view him as a daring soldier and local folk hero.","E"
"""[190] Other critics have made similar charges that, even if Wikipedia articles are factually accurate, they are often written in a poor, almost unreadable style.","E"
"Frequent Wikipedia critic Andrew Orlowski commented, ""Even when a Wikipedia entry is 100 percent factually correct, and those facts have been carefully chosen, it all too often reads as if it has been translated from one language to another then into a third, passing an illiterate translator at each stage.","E"
"""[191] A study of Wikipedia articles on cancer was conducted in 2010 by Yaacov Lawrence of the Kimmel Cancer Center at Thomas Jefferson University.","E"
"The study was limited to those articles that could be found in the Physician Data Query and excluded those written at the ""start"" class or ""stub"" class level.","E"
"Lawrence found the articles accurate but not very readable, and thought that ""Wikipedia's lack of readability (to non-college readers) may reflect its varied origins and haphazard editing"".","E"
"[192] The Economist argued that better-written articles tend to be more reliable: ""inelegant or ranting prose usually reflects muddled thoughts and incomplete information"".","E"
"[193] Wikipedia seeks to create a summary of all human knowledge in the form of an online encyclopedia, with each topic covered encyclopedically in one article.","E"
"Since it has terabytes of disk space, it can have far more topics than can be covered by any printed encyclopedia.","E"
"[194] The exact degree and manner of coverage on Wikipedia is under constant review by its editors, and disagreements are not uncommon (see deletionism and inclusionism).","E"
"[195][196] Wikipedia contains materials that some people may find objectionable, offensive, or pornographic.","E"
"The 'Wikipedia is not censored' policy has sometimes proved controversial: in 2008, Wikipedia rejected an online petition against the inclusion of images of Muhammad in the English edition of its Muhammad article, citing this policy.","E"
"The presence of politically, religiously, and pornographically sensitive materials in Wikipedia has led to the censorship of Wikipedia by national authorities in China[197] and Pakistan,[198] amongst other countries.","E"
"A 2008 study conducted by researchers at Carnegie Mellon University and Palo Alto Research Center gave a distribution of topics as well as growth (from July 2006 to January 2008) in each field:[199] These numbers refer only to the number of articles: it is possible for one topic to contain a large number of short articles and another to contain a small number of large ones.","E"
"Through its ""Wikipedia Loves Libraries"" program, Wikipedia has partnered with major public libraries such as the New York Public Library for the Performing Arts to expand its coverage of underrepresented subjects and articles.","E"
"[200] A 2011 study conducted by researchers at the University of Minnesota indicated that male and female editors focus on different coverage topics.","E"
"There was a greater concentration of females in the People and Arts category, while males focus more on Geography and Science.","E"
"[201] Research conducted by Mark Graham of the Oxford Internet Institute in 2009 indicated that the geographic distribution of article topics is highly uneven.","E"
"Africa is the most underrepresented.","E"
"[202] Across 30 language editions of Wikipedia, historical articles and sections are generally Eurocentric and focused on recent events.","E"
"[203] An editorial in The Guardian in 2014 claimed that more effort went into providing references for a list of female porn actors than a list of women writers.","E"
"[126] When multiple editors contribute to one topic or set of topics, systemic bias may arise, due to the demographic backgrounds of the editors.","E"
"In 2011, Wales claimed that the unevenness of coverage is a reflection of the demography of the editors, citing for example ""biographies of famous women through history and issues surrounding early childcare"".","E"
"[42] The October 22, 2013, essay by Tom Simonite in MIT's Technology Review titled ""The Decline of Wikipedia"" discussed the effect of systemic bias and policy creep on the downward trend in the number of editors.","E"
"[43] Systemic bias on Wikipedia may follow that of culture generally,[vague] for example favoring certain nationalities, ethnicities or majority religions.","E"
"[205] It may more specifically follow the biases of Internet culture, inclining to be young, male, English-speaking, educated, technologically aware, and wealthy enough to spare time for editing.","E"
"Biases, intrinsically, may include an overemphasis on topics such as pop culture, technology, and current events.","E"
"[205] Taha Yasseri of the University of Oxford, in 2013, studied the statistical trends of systemic bias at Wikipedia introduced by editing conflicts and their resolution.","E"
"[206][207] His research examined the counterproductive work behavior of edit warring.","E"
"Yasseri contended that simple reverts or ""undo"" operations were not the most significant measure of counterproductive behavior at Wikipedia and relied instead on the statistical measurement of detecting ""reverting/reverted pairs"" or ""mutually reverting edit pairs"".","E"
"Such a ""mutually reverting edit pair"" is defined where one editor reverts the edit of another editor who then, in sequence, returns to revert the first editor in the ""mutually reverting edit pairs"".","E"
"The results were tabulated for several language versions of Wikipedia.","E"
"The English Wikipedia's three largest conflict rates belonged to the articles George W. Bush, Anarchism, and Muhammad.","E"
"[207] By comparison, for the German Wikipedia, the three largest conflict rates at the time of the Oxford study were for the articles covering Croatia, Scientology, and 9/11 conspiracy theories.","E"
"[207] Researchers from Washington University developed a statistical model to measure systematic bias in the behavior of Wikipedia's users regarding controversial topics.","E"
"The authors focused on behavioral changes of the encyclopedia's administrators after assuming the post, writing that systematic bias occurred after the fact.","E"
"[208][209] Wikipedia has been criticized for allowing information about graphic content.","E"
"Articles depicting what some critics have called objectionable content (such as feces, cadaver, human penis, vulva, and nudity) contain graphic pictures and detailed information easily available to anyone with access to the internet, including children.","E"
"The site also includes sexual content such as images and videos of masturbation and ejaculation, illustrations of zoophilia, and photos from hardcore pornographic films in its articles.","E"
"It also has non-sexual photographs of nude children.","E"
"The Wikipedia article about Virgin Killer—a 1976 album from the German rock band Scorpions—features a picture of the album's original cover, which depicts a naked prepubescent girl.","E"
"The original release cover caused controversy and was replaced in some countries.","E"
"In December 2008, access to the Wikipedia article Virgin Killer was blocked for four days by most Internet service providers in the United Kingdom after the Internet Watch Foundation (IWF) decided the album cover was a potentially illegal indecent image and added the article's URL to a ""blacklist"" it supplies to British internet service providers.","E"
"[210] In April 2010, Sanger wrote a letter to the Federal Bureau of Investigation, outlining his concerns that two categories of images on Wikimedia Commons contained child pornography, and were in violation of US federal obscenity law.","E"
"[211][212] Sanger later clarified that the images, which were related to pedophilia and one about lolicon, were not of real children, but said that they constituted ""obscene visual representations of the sexual abuse of children"", under the PROTECT Act of 2003.","E"
"[213] That law bans photographic child pornography and cartoon images and drawings of children that are obscene under American law.","E"
"[213] Sanger also expressed concerns about access to the images on Wikipedia in schools.","E"
"[214] Wikimedia Foundation spokesman Jay Walsh strongly rejected Sanger's accusation,[215] saying that Wikipedia did not have ""material we would deem to be illegal.","E"
"If we did, we would remove it.","E"
"""[215] Following the complaint by Sanger, Wales deleted sexual images without consulting the community.","E"
"After some editors who volunteer to maintain the site argued that the decision to delete had been made hastily, Wales voluntarily gave up some of the powers he had held up to that time as part of his co-founder status.","E"
"He wrote in a message to the Wikimedia Foundation mailing-list that this action was ""in the interest of encouraging this discussion to be about real philosophical/content issues, rather than be about me and how quickly I acted"".","E"
"[216] Critics, including Wikipediocracy, noticed that many of the pornographic images deleted from Wikipedia since 2010 have reappeared.","E"
"[217] One privacy concern in the case of Wikipedia is the right of a private citizen to remain a ""private citizen"" rather than a ""public figure"" in the eyes of the law.","E"
"[218][note 6] It is a battle between the right to be anonymous in cyberspace and the right to be anonymous in real life (""meatspace"").","E"
"A particular problem occurs in the case of a relatively unimportant individual and for whom there exists a Wikipedia page against her or his wishes.","E"
"In January 2006, a German court ordered the German Wikipedia shut down within Germany because it stated the full name of Boris Floricic, aka ""Tron"", a deceased hacker.","E"
"On February 9, 2006, the injunction against Wikimedia Deutschland was overturned, with the court rejecting the notion that Tron's right to privacy or that of his parents was being violated.","E"
"[219] Wikipedia has a ""Volunteer Response Team"" that uses the OTRS system to handle queries without having to reveal the identities of the involved parties.","E"
"This is used, for example, in confirming the permission for using individual images and other media in the project.","E"
"[220] Wikipedia has been described as harboring a battleground culture of sexism and harassment.","E"
"[221][222] The perceived toxic attitudes and tolerance of violent and abusive language are also reasons put forth for the gender gap in Wikipedia editors.","E"
"[223] In 2014, a female editor who requested a separate space on Wikipedia to discuss improving civility had her proposal referred to by a male editor using the words ""the easiest way to avoid being called a cunt is not to act like one"".","E"
"[221] Wikipedia is hosted and funded by the Wikimedia Foundation, a non-profit organization which also operates Wikipedia-related projects such as Wiktionary and Wikibooks.","E"
"The foundation relies on public contributions and grants to fund its mission.","E"
"[224] The foundation's 2013 IRS Form 990 shows revenue of $39.7 million and expenses of almost $29 million, with assets of $37.2 million and liabilities of about $2.3 million.","E"
"[225] In May 2014, Wikimedia Foundation named Lila Tretikov as its second executive director, taking over for Sue Gardner.","E"
"[226] The Wall Street Journal reported on May 1, 2014, that Tretikov's information technology background from her years at University of California offers Wikipedia an opportunity to develop in more concentrated directions guided by her often repeated position statement that, ""Information, like air, wants to be free.","E"
"""[227][228] The same Wall Street Journal article reported these directions of development according to an interview with spokesman Jay Walsh of Wikimedia, who ""said Tretikov would address that issue (paid advocacy) as a priority.","E"
"'We are really pushing toward more transparency ... We are reinforcing that paid advocacy is not welcome.'","E"
"Initiatives to involve greater diversity of contributors, better mobile support of Wikipedia, new geo-location tools to find local content more easily, and more tools for users in the second and third world are also priorities,"" Walsh said.","E"
"[227] Following the departure of Tretikov from Wikipedia due to issues concerning the use of the ""superprotection"" feature which some language versions of Wikipedia have adopted, Katherine Maher became the third executive director of the Wikimedia Foundation in June 2016.","E"
"[229] Maher has stated that one of her priorities would be the issue of editor harassment endemic to Wikipedia as identified by the Wikipedia board in December.","E"
"Maher stated regarding the harassment issue that: ""It establishes a sense within the community that this is a priority ... (and that correction requires that) it has to be more than words.","E"
"""[230] Wikipedia is also supported by many organizations and groups that are affiliated with the Wikimedia Foundation but independently-run, called Wikimedia movement affiliates.","E"
"These include Wikimedia chapters (which are national or sub-national organizations, such as Wikimedia Deutschland and Wikimédia France), thematic organizations (such as Amical Wikimedia for the Catalan language community), and user groups.","E"
"These affiliates participate in the promotion, development, and funding of Wikipedia.","E"
"The operation of Wikipedia depends on MediaWiki, a custom-made, free and open source wiki software platform written in PHP and built upon the MySQL database system.","E"
"[231] The software incorporates programming features such as a macro language, variables, a transclusion system for templates, and URL redirection.","E"
"MediaWiki is licensed under the GNU General Public License (GPL) and it is used by all Wikimedia projects, as well as many other wiki projects.","E"
"Originally, Wikipedia ran on UseModWiki written in Perl by Clifford Adams (Phase I), which initially required CamelCase for article hyperlinks; the present double bracket style was incorporated later.","E"
"Starting in January 2002 (Phase II), Wikipedia began running on a PHP wiki engine with a MySQL database; this software was custom-made for Wikipedia by Magnus Manske.","E"
"The Phase II software was repeatedly modified to accommodate the exponentially increasing demand.","E"
"In July 2002 (Phase III), Wikipedia shifted to the third-generation software, MediaWiki, originally written by Lee Daniel Crocker.","E"
"Several MediaWiki extensions are installed[232] to extend the functionality of the MediaWiki software.","E"
"In April 2005, a Lucene extension[233][234] was added to MediaWiki's built-in search and Wikipedia switched from MySQL to Lucene for searching.","E"
"The site currently uses Lucene Search 2.1,[235][needs update] which is written in Java and based on Lucene library 2.3.","E"
"[236] In July 2013, after extensive beta testing, a WYSIWYG (What You See Is What You Get) extension, VisualEditor, was opened to public use.","E"
"[237][238][239][240] It was met with much rejection and criticism, and was described as ""slow and buggy"".","E"
"[241] The feature was changed from opt-out to opt-in afterward.","E"
"Computer programs called bots have often been used to perform simple and repetitive tasks, such as correcting common misspellings and stylistic issues, or to start articles such as geography entries in a standard format from statistical data.","E"
"[242][243][244] One controversial contributor, Sverker Johansson [sv], creating articles with his bot was reported to create up to 10,000 articles on the Swedish Wikipedia on certain days.","E"
"[245] Additionally, there are bots designed to automatically notify editors when they make common editing errors (such as unmatched quotes or unmatched parentheses).","E"
"[246] Edits falsely identified by bots as the work of a banned editor can be restored by other editors.","E"
"An anti-vandal bot is programmed to detect and revert vandalism quickly.","E"
"[243] Bots are able to indicate edits from particular accounts or IP address ranges, as occurred at the time of the shooting down of the MH17 jet incident in July 2014 when it was reported edits were made via IPs controlled by the Russian government.","E"
"[247] Bots on Wikipedia must be approved before activation.","E"
"[248] According to Andrew Lih, the current expansion of Wikipedia to millions of articles would be difficult to envision without the use of such bots.","E"
"[249] Wikipedia receives between 25,000 and 60,000-page requests per second, depending on the time of the day.","E"
"[250][needs update] As of 2019[update], page requests are first passed to a front-end layer of Varnish caching servers.","E"
"[251][needs update] Further statistics, based on a publicly available 3-month Wikipedia access trace, are available.","E"
"[252] Requests that cannot be served from the Varnish cache are sent to load-balancing servers running the Linux Virtual Server software, which in turn pass them to one of the Apache web servers for page rendering from the database.","E"
"The web servers deliver pages as requested, performing page rendering for all the language editions of Wikipedia.","E"
"To increase speed further, rendered pages are cached in a distributed memory cache until invalidated, allowing page rendering to be skipped entirely for most common page accesses.","E"
"[citation needed] Wikipedia currently runs on dedicated clusters of Linux servers (mainly Ubuntu).","E"
"[253][254][needs update] As of December 2009[update], there were 300 in Florida and 44 in Amsterdam.","E"
"[255] By January 22, 2013, Wikipedia had migrated its primary data center to an Equinix facility in Ashburn, Virginia.","E"
"[256][257] in 2017, Wikipedia had installed a caching cluster in an Equinix facility in Singapore, the first of its kind in Asia.","E"
"[258] Following growing amounts of incoming donations exceeding seven digits in 2013 as recently reported,[43] the Foundation has reached a threshold of assets which qualify its consideration under the principles of industrial organization economics to indicate the need for the re-investment of donations into the internal research and development of the Foundation.","E"
"[259] Two of the recent projects of such internal research and development have been the creation of a Visual Editor and a largely under-utilized ""Thank"" tab which were developed to ameliorate issues of editor attrition, which have met with limited success.","E"
"[43][241] The estimates for reinvestment by industrial organizations into internal research and development was studied by Adam Jaffe, who recorded that the range of 4% to 25% annually was to be recommended, with high-end technology requiring the higher level of support for internal reinvestment.","E"
"[260] At the 2013 level of contributions for Wikimedia presently documented as 45 million dollars, the computed budget level recommended by Jaffe and Caballero for reinvestment into internal research and development is between 1.8 million and 11.3 million dollars annually.","E"
"[260] In 2016, the level of contributions were reported by Bloomberg News as being at $77 million annually, updating the Jaffe estimates for the higher level of support to between $3.08 million and $19.2 million annually.","E"
"[260] Community-produced news publications include the English Wikipedia's The Signpost, founded in 2005 by Michael Snow, an attorney, Wikipedia administrator, and former chair of the Wikimedia Foundation board of trustees.","E"
"[261] It covers news and events from the site, as well as major events from other Wikimedia projects, such as Wikimedia Commons.","E"
"Similar publications are the German-language Kurier, and the Portuguese-language Correio da Wikipédia.","E"
"Other past and present community news publications on English Wikipedia include the Wikiworld webcomic, the Wikipedia Weekly podcast, and newsletters of specific WikiProjects like The Bugle from WikiProject Military History and the monthly newsletter from The Guild of Copy Editors.","E"
"There are also several publications from the Wikimedia Foundation and multilingual publications such as Wikimedia Diff and This Month in Education.","E"
"When the project was started in 2001, all text in Wikipedia was covered by the GNU Free Documentation License (GFDL), a copyleft license permitting the redistribution, creation of derivative works, and commercial use of content while authors retain copyright of their work.","E"
"[262] The GFDL was created for software manuals that come with free software programs licensed under the GPL.","E"
"This made it a poor choice for a general reference work: for example, the GFDL requires the reprints of materials from Wikipedia to come with a full copy of the GFDL text.","E"
"In December 2002, the Creative Commons license was released: it was specifically designed for creative works in general, not just for software manuals.","E"
"The license gained popularity among bloggers and others distributing creative works on the Web.","E"
"The Wikipedia project sought the switch to the Creative Commons.","E"
"[263] Because the two licenses, GFDL and Creative Commons, were incompatible, in November 2008, following the request of the project, the Free Software Foundation (FSF) released a new version of the GFDL designed specifically to allow Wikipedia to relicense its content to CC BY-SA by August 1, 2009.","E"
"(A new version of the GFDL automatically covers Wikipedia contents.)","E"
"In April 2009, Wikipedia and its sister projects held a community-wide referendum which decided the switch in June 2009.","E"
"[264][265][266][267] The handling of media files (e.g.","E"
"image files) varies across language editions.","E"
"Some language editions, such as the English Wikipedia, include non-free image files under fair use doctrine, while the others have opted not to, in part because of the lack of fair use doctrines in their home countries (e.g.","E"
"in Japanese copyright law).","E"
"Media files covered by free content licenses (e.g.","E"
"Creative Commons' CC BY-SA) are shared across language editions via Wikimedia Commons repository, a project operated by the Wikimedia Foundation.","E"
"Wikipedia's accommodation of varying international copyright laws regarding images has led some to observe that its photographic coverage of topics lags behind the quality of the encyclopedic text.","E"
"[268] The Wikimedia Foundation is not a licensor of content, but merely a hosting service for the contributors (and licensors) of the Wikipedia.","E"
"This position has been successfully defended in court.","E"
"[269][270] Because Wikipedia content is distributed under an open license, anyone can reuse or re-distribute it at no charge.","E"
"The content of Wikipedia has been published in many forms, both online and offline, outside the Wikipedia website.","E"
"Obtaining the full contents of Wikipedia for reuse presents challenges, since direct cloning via a web crawler is discouraged.","E"
"[281] Wikipedia publishes ""dumps"" of its contents, but these are text-only; as of 2007[update] there was no dump available of Wikipedia's images.","E"
"[282] Several languages of Wikipedia also maintain a reference desk, where volunteers answer questions from the general public.","E"
"According to a study by Pnina Shachaf in the Journal of Documentation, the quality of the Wikipedia reference desk is comparable to a standard library reference desk, with an accuracy of 55 percent.","E"
"[283] Wikipedia's original medium was for users to read and edit content using any standard web browser through a fixed Internet connection.","E"
"Although Wikipedia content has been accessible through the mobile web since July 2013, The New York Times on February 9, 2014, quoted Erik Möller, deputy director of the Wikimedia Foundation, stating that the transition of internet traffic from desktops to mobile devices was significant and a cause for concern and worry.","E"
"[8] The article in The New York Times reported the comparison statistics for mobile edits stating that, ""Only 20 percent of the readership of the English-language Wikipedia comes via mobile devices, a figure substantially lower than the percentage of mobile traffic for other media sites, many of which approach 50 percent.","E"
